"Page type"	"Age breast with all 7gr"	"Merge AJCC stage-breast"	"Sex"	"Origin recode NHIA (Hispanic, Non-Hisp)"	"Interval"	"Alive at Start"	"Died"	"Lost to Followup"	"Observed Survival (Interval)"	"Observed Survival (Cum)"	"Expected Survival (Interval)"	"Expected Survival (Cum)"	"Relative Survival (Interval)"	"Relative Survival (Cum)"	"Observed SE (Interval)"	"Observed SE (Cum)"	"Relative SE (Interval)"	"Relative SE (Cum)"
0	6	0	2	0	13	38473	351	5115	0.99023	0.91401	0.99366	0.94646	0.99655	0.96571	0.00052	0.00114	0.00052	0.00120
0	6	0	2	0	14	33007	269	4824	0.99121	0.90597	0.99317	0.94000	0.99802	0.96380	0.00053	0.00123	0.00054	0.00131
0	6	0	2	0	15	27914	258	4923	0.98986	0.89679	0.99261	0.93305	0.99723	0.96113	0.00063	0.00134	0.00063	0.00144
0	6	0	2	0	16	22733	197	4650	0.99035	0.88813	0.99202	0.92560	0.99832	0.95951	0.00068	0.00146	0.00069	0.00158
0	6	0	2	0	17	17886	178	4466	0.98863	0.87803	0.99137	0.91762	0.99723	0.95686	0.00085	0.00163	0.00085	0.00178
0	6	0	2	0	18	13242	115	4386	0.98959	0.86889	0.99069	0.90907	0.99889	0.95580	0.00097	0.00182	0.00097	0.00201
0	6	0	2	0	19	8741	79	4515	0.98782	0.85830	0.98991	0.89990	0.99788	0.95377	0.00136	0.00216	0.00138	0.00239
0	6	0	2	1	1	13855	26	508	0.99809	0.99809	0.99835	0.99835	0.99974	0.99974	0.00037	0.00037	0.00038	0.00038
0	6	0	2	1	2	13321	70	277	0.99469	0.99279	0.99821	0.99657	0.99647	0.99621	0.00063	0.00073	0.00063	0.00074
0	6	0	2	1	3	12974	80	1134	0.99355	0.98639	0.99806	0.99463	0.99548	0.99171	0.00072	0.00102	0.00072	0.00103
0	6	0	2	1	4	11760	90	1024	0.99200	0.97849	0.99789	0.99254	0.99409	0.98585	0.00084	0.00131	0.00084	0.00132
0	6	0	2	1	5	10646	61	961	0.99400	0.97262	0.99772	0.99027	0.99627	0.98218	0.00077	0.00150	0.00077	0.00152
0	6	0	2	1	6	9624	76	895	0.99172	0.96457	0.99752	0.98782	0.99418	0.97646	0.00095	0.00175	0.00095	0.00177
0	6	0	2	1	7	8653	61	865	0.99258	0.95741	0.99732	0.98518	0.99525	0.97182	0.00095	0.00196	0.00095	0.00199
0	6	0	2	1	8	7727	52	761	0.99292	0.95063	0.99709	0.98231	0.99582	0.96775	0.00098	0.00216	0.00098	0.00220
0	6	0	2	1	9	6914	50	733	0.99236	0.94337	0.99686	0.97922	0.99549	0.96339	0.00108	0.00238	0.00108	0.00243
0	6	0	2	1	10	6131	49	695	0.99153	0.93538	0.99659	0.97588	0.99492	0.95850	0.00121	0.00262	0.00121	0.00268
0	6	0	2	1	11	5387	49	738	0.99024	0.92625	0.99630	0.97227	0.99391	0.95266	0.00139	0.00290	0.00139	0.00298
0	6	0	2	1	12	4600	29	635	0.99323	0.91997	0.99599	0.96837	0.99722	0.95002	0.00125	0.00310	0.00126	0.00320
0	6	0	2	1	13	3936	30	587	0.99176	0.91240	0.99568	0.96419	0.99607	0.94629	0.00150	0.00337	0.00150	0.00350
0	6	0	2	1	14	3319	30	552	0.99014	0.90340	0.99531	0.95967	0.99480	0.94137	0.00179	0.00372	0.00180	0.00387
0	6	0	2	1	15	2737	21	531	0.99150	0.89573	0.99490	0.95477	0.99659	0.93816	0.00185	0.00405	0.00186	0.00424
0	6	0	2	1	16	2185	20	498	0.98967	0.88647	0.99443	0.94946	0.99521	0.93366	0.00230	0.00450	0.00231	0.00474
0	6	0	2	1	17	1667	11	465	0.99233	0.87968	0.99395	0.94372	0.99837	0.93214	0.00230	0.00491	0.00232	0.00520
0	6	0	2	1	18	1191	13	422	0.98673	0.86801	0.99338	0.93747	0.99331	0.92590	0.00365	0.00582	0.00368	0.00620
0	6	0	2	1	19	756	8	397	0.98565	0.85555	0.99296	0.93087	0.99264	0.91909	0.00504	0.00721	0.00507	0.00774
0	6	1	0	0	1	94824	528	673	0.99441	0.99441	0.99751	0.99751	0.99690	0.99690	0.00024	0.00024	0.00024	0.00024
0	6	1	0	0	2	93623	1618	686	0.98265	0.97716	0.99731	0.99483	0.98530	0.98225	0.00043	0.00049	0.00043	0.00049
0	6	1	0	0	3	91319	1722	5219	0.98059	0.95819	0.99711	0.99195	0.98343	0.96597	0.00046	0.00066	0.00046	0.00066
0	6	1	0	0	4	84378	1714	4940	0.97907	0.93814	0.99688	0.98885	0.98214	0.94872	0.00050	0.00080	0.00050	0.00081
0	6	1	0	0	5	77724	1431	5230	0.98095	0.92027	0.99664	0.98554	0.98425	0.93378	0.00050	0.00092	0.00050	0.00093
0	6	1	0	0	6	71063	1254	5100	0.98170	0.90343	0.99638	0.98197	0.98526	0.92001	0.00051	0.00102	0.00051	0.00103
0	6	1	0	0	7	64709	1069	4892	0.98283	0.88792	0.99611	0.97815	0.98667	0.90775	0.00052	0.00110	0.00052	0.00113
0	6	1	0	0	8	58748	911	4708	0.98385	0.87357	0.99581	0.97406	0.98798	0.89684	0.00053	0.00118	0.00053	0.00121
0	6	1	0	0	9	53129	822	4623	0.98382	0.85944	0.99549	0.96967	0.98828	0.88633	0.00056	0.00126	0.00056	0.00130
0	6	1	0	0	10	47684	699	4504	0.98461	0.84622	0.99515	0.96496	0.98941	0.87694	0.00058	0.00134	0.00058	0.00139
0	6	1	0	0	11	42481	623	4419	0.98453	0.83313	0.99477	0.95992	0.98971	0.86792	0.00061	0.00142	0.00062	0.00148
0	6	1	0	0	12	37439	509	4292	0.98558	0.82111	0.99436	0.95450	0.99117	0.86025	0.00063	0.00149	0.00064	0.00156
0	6	1	0	0	13	32638	465	4224	0.98477	0.80860	0.99393	0.94871	0.99078	0.85232	0.00070	0.00158	0.00071	0.00166
0	6	1	0	0	14	27949	372	4183	0.98561	0.79697	0.99347	0.94252	0.99209	0.84558	0.00074	0.00167	0.00075	0.00177
0	6	1	0	0	15	23394	312	4104	0.98538	0.78532	0.99296	0.93588	0.99237	0.83912	0.00082	0.00177	0.00083	0.00189
0	6	1	0	0	16	18978	299	4065	0.98236	0.77146	0.99240	0.92877	0.98988	0.83063	0.00101	0.00191	0.00102	0.00206
0	6	1	0	0	17	14614	202	3761	0.98414	0.75922	0.99177	0.92113	0.99230	0.82424	0.00111	0.00207	0.00112	0.00224
0	6	1	0	0	18	10651	151	3611	0.98293	0.74626	0.99112	0.91295	0.99174	0.81742	0.00138	0.00228	0.00139	0.00250
0	6	1	0	0	19	6889	101	3504	0.98034	0.73159	0.99046	0.90424	0.98978	0.80907	0.00194	0.00266	0.00196	0.00295
0	6	1	0	1	1	18398	97	700	0.99463	0.99463	0.99852	0.99852	0.99610	0.99610	0.00054	0.00054	0.00055	0.00055
0	6	1	0	1	2	17601	305	547	0.98240	0.97712	0.99840	0.99692	0.98398	0.98013	0.00100	0.00113	0.00100	0.00113
0	6	1	0	1	3	16749	367	1435	0.97711	0.95475	0.99826	0.99518	0.97881	0.95937	0.00118	0.00160	0.00118	0.00160
0	6	1	0	1	4	14947	320	1255	0.97765	0.93341	0.99811	0.99330	0.97951	0.93971	0.00124	0.00196	0.00124	0.00197
0	6	1	0	1	5	13372	240	1301	0.98113	0.91580	0.99794	0.99125	0.98316	0.92388	0.00121	0.00222	0.00121	0.00224
0	6	1	0	1	6	11831	223	1136	0.98020	0.89767	0.99777	0.98904	0.98239	0.90762	0.00131	0.00249	0.00132	0.00252
0	6	1	0	1	7	10472	169	1037	0.98302	0.88243	0.99758	0.98664	0.98541	0.89438	0.00129	0.00271	0.00130	0.00275
0	6	1	0	1	8	9266	153	1006	0.98254	0.86702	0.99737	0.98405	0.98513	0.88108	0.00140	0.00293	0.00140	0.00298
0	6	1	0	1	9	8107	136	952	0.98218	0.85157	0.99715	0.98124	0.98498	0.86785	0.00151	0.00317	0.00152	0.00323
0	6	1	0	1	10	7019	110	762	0.98343	0.83746	0.99691	0.97821	0.98648	0.85611	0.00157	0.00339	0.00157	0.00346
0	6	1	0	1	11	6147	72	760	0.98752	0.82700	0.99665	0.97493	0.99083	0.84827	0.00146	0.00356	0.00147	0.00366
0	6	1	0	1	12	5315	78	727	0.98425	0.81398	0.99638	0.97140	0.98783	0.83794	0.00177	0.00380	0.00178	0.00391
0	6	1	0	1	13	4510	59	686	0.98584	0.80245	0.99606	0.96757	0.98974	0.82935	0.00183	0.00403	0.00184	0.00417
0	6	1	0	1	14	3765	50	607	0.98556	0.79086	0.99571	0.96342	0.98980	0.82089	0.00203	0.00429	0.00204	0.00446
0	6	1	0	1	15	3108	52	618	0.98142	0.77617	0.99530	0.95889	0.98606	0.80944	0.00255	0.00467	0.00256	0.00487
0	6	1	0	1	16	2438	40	539	0.98155	0.76185	0.99487	0.95397	0.98662	0.79861	0.00289	0.00511	0.00290	0.00535
0	6	1	0	1	17	1859	20	497	0.98758	0.75239	0.99444	0.94867	0.99310	0.79310	0.00276	0.00546	0.00277	0.00576
0	6	1	0	1	18	1342	17	477	0.98459	0.74080	0.99389	0.94288	0.99064	0.78568	0.00371	0.00606	0.00373	0.00643
0	6	1	0	1	19	848	9	444	0.98562	0.73015	0.99339	0.93665	0.99218	0.77953	0.00476	0.00693	0.00479	0.00740
0	6	1	2	0	1	94824	528	673	0.99441	0.99441	0.99751	0.99751	0.99690	0.99690	0.00024	0.00024	0.00024	0.00024
0	6	1	2	0	2	93623	1618	686	0.98265	0.97716	0.99731	0.99483	0.98530	0.98225	0.00043	0.00049	0.00043	0.00049
0	6	1	2	0	3	91319	1722	5219	0.98059	0.95819	0.99711	0.99195	0.98343	0.96597	0.00046	0.00066	0.00046	0.00066
0	6	1	2	0	4	84378	1714	4940	0.97907	0.93814	0.99688	0.98885	0.98214	0.94872	0.00050	0.00080	0.00050	0.00081
0	6	1	2	0	5	77724	1431	5230	0.98095	0.92027	0.99664	0.98554	0.98425	0.93378	0.00050	0.00092	0.00050	0.00093
0	6	1	2	0	6	71063	1254	5100	0.98170	0.90343	0.99638	0.98197	0.98526	0.92001	0.00051	0.00102	0.00051	0.00103
0	6	1	2	0	7	64709	1069	4892	0.98283	0.88792	0.99611	0.97815	0.98667	0.90775	0.00052	0.00110	0.00052	0.00113
0	6	1	2	0	8	58748	911	4708	0.98385	0.87357	0.99581	0.97406	0.98798	0.89684	0.00053	0.00118	0.00053	0.00121
0	6	1	2	0	9	53129	822	4623	0.98382	0.85944	0.99549	0.96967	0.98828	0.88633	0.00056	0.00126	0.00056	0.00130
0	6	1	2	0	10	47684	699	4504	0.98461	0.84622	0.99515	0.96496	0.98941	0.87694	0.00058	0.00134	0.00058	0.00139
0	6	1	2	0	11	42481	623	4419	0.98453	0.83313	0.99477	0.95992	0.98971	0.86792	0.00061	0.00142	0.00062	0.00148
0	6	1	2	0	12	37439	509	4292	0.98558	0.82111	0.99436	0.95450	0.99117	0.86025	0.00063	0.00149	0.00064	0.00156
0	6	1	2	0	13	32638	465	4224	0.98477	0.80860	0.99393	0.94871	0.99078	0.85232	0.00070	0.00158	0.00071	0.00166
0	6	1	2	0	14	27949	372	4183	0.98561	0.79697	0.99347	0.94252	0.99209	0.84558	0.00074	0.00167	0.00075	0.00177
0	6	1	2	0	15	23394	312	4104	0.98538	0.78532	0.99296	0.93588	0.99237	0.83912	0.00082	0.00177	0.00083	0.00189
0	6	1	2	0	16	18978	299	4065	0.98236	0.77146	0.99240	0.92877	0.98988	0.83063	0.00101	0.00191	0.00102	0.00206
0	6	1	2	0	17	14614	202	3761	0.98414	0.75922	0.99177	0.92113	0.99230	0.82424	0.00111	0.00207	0.00112	0.00224
0	6	1	2	0	18	10651	151	3611	0.98293	0.74626	0.99112	0.91295	0.99174	0.81742	0.00138	0.00228	0.00139	0.00250
0	6	1	2	0	19	6889	101	3504	0.98034	0.73159	0.99046	0.90424	0.98978	0.80907	0.00194	0.00266	0.00196	0.00295
0	6	1	2	1	1	18398	97	700	0.99463	0.99463	0.99852	0.99852	0.99610	0.99610	0.00054	0.00054	0.00055	0.00055
0	6	1	2	1	2	17601	305	547	0.98240	0.97712	0.99840	0.99692	0.98398	0.98013	0.00100	0.00113	0.00100	0.00113
0	6	1	2	1	3	16749	367	1435	0.97711	0.95475	0.99826	0.99518	0.97881	0.95937	0.00118	0.00160	0.00118	0.00160
0	6	1	2	1	4	14947	320	1255	0.97765	0.93341	0.99811	0.99330	0.97951	0.93971	0.00124	0.00196	0.00124	0.00197
0	6	1	2	1	5	13372	240	1301	0.98113	0.91580	0.99794	0.99125	0.98316	0.92388	0.00121	0.00222	0.00121	0.00224
0	6	1	2	1	6	11831	223	1136	0.98020	0.89767	0.99777	0.98904	0.98239	0.90762	0.00131	0.00249	0.00132	0.00252
0	6	1	2	1	7	10472	169	1037	0.98302	0.88243	0.99758	0.98664	0.98541	0.89438	0.00129	0.00271	0.00130	0.00275
0	6	1	2	1	8	9266	153	1006	0.98254	0.86702	0.99737	0.98405	0.98513	0.88108	0.00140	0.00293	0.00140	0.00298
0	6	1	2	1	9	8107	136	952	0.98218	0.85157	0.99715	0.98124	0.98498	0.86785	0.00151	0.00317	0.00152	0.00323
0	6	1	2	1	10	7019	110	762	0.98343	0.83746	0.99691	0.97821	0.98648	0.85611	0.00157	0.00339	0.00157	0.00346
0	6	1	2	1	11	6147	72	760	0.98752	0.82700	0.99665	0.97493	0.99083	0.84827	0.00146	0.00356	0.00147	0.00366
0	6	1	2	1	12	5315	78	727	0.98425	0.81398	0.99638	0.97140	0.98783	0.83794	0.00177	0.00380	0.00178	0.00391
0	6	1	2	1	13	4510	59	686	0.98584	0.80245	0.99606	0.96757	0.98974	0.82935	0.00183	0.00403	0.00184	0.00417
0	6	1	2	1	14	3765	50	607	0.98556	0.79086	0.99571	0.96342	0.98980	0.82089	0.00203	0.00429	0.00204	0.00446
0	6	1	2	1	15	3108	52	618	0.98142	0.77617	0.99530	0.95889	0.98606	0.80944	0.00255	0.00467	0.00256	0.00487
0	6	1	2	1	16	2438	40	539	0.98155	0.76185	0.99487	0.95397	0.98662	0.79861	0.00289	0.00511	0.00290	0.00535
0	6	1	2	1	17	1859	20	497	0.98758	0.75239	0.99444	0.94867	0.99310	0.79310	0.00276	0.00546	0.00277	0.00576
0	6	1	2	1	18	1342	17	477	0.98459	0.74080	0.99389	0.94288	0.99064	0.78568	0.00371	0.00606	0.00373	0.00643
0	6	1	2	1	19	848	9	444	0.98562	0.73015	0.99339	0.93665	0.99218	0.77953	0.00476	0.00693	0.00479	0.00740
0	6	2	0	0	1	35614	1011	216	0.97153	0.97153	0.99746	0.99746	0.97400	0.97400	0.00088	0.00088	0.00088	0.00088
0	6	2	0	0	2	34387	2430	224	0.92910	0.90265	0.99727	0.99474	0.93164	0.90742	0.00139	0.00158	0.00139	0.00159
0	6	2	0	0	3	31733	2026	1503	0.93461	0.84362	0.99709	0.99184	0.93733	0.85056	0.00140	0.00194	0.00141	0.00196
0	6	2	0	0	4	28204	1617	1443	0.94116	0.79398	0.99688	0.98874	0.94411	0.80302	0.00142	0.00219	0.00142	0.00221
0	6	2	0	0	5	25144	1262	1476	0.94829	0.75293	0.99665	0.98543	0.95148	0.76406	0.00142	0.00236	0.00142	0.00239
0	6	2	0	0	6	22406	1030	1410	0.95254	0.71719	0.99640	0.98188	0.95598	0.73043	0.00144	0.00250	0.00145	0.00254
0	6	2	0	0	7	19966	888	1353	0.95396	0.68418	0.99614	0.97808	0.95767	0.69951	0.00151	0.00262	0.00151	0.00267
0	6	2	0	0	8	17725	697	1354	0.95912	0.65620	0.99584	0.97401	0.96312	0.67371	0.00152	0.00271	0.00152	0.00279
0	6	2	0	0	9	15674	532	1341	0.96454	0.63294	0.99552	0.96964	0.96888	0.65275	0.00151	0.00280	0.00152	0.00289
0	6	2	0	0	10	13801	397	1260	0.96986	0.61386	0.99517	0.96496	0.97457	0.63615	0.00149	0.00287	0.00150	0.00298
0	6	2	0	0	11	12144	338	1233	0.97068	0.59586	0.99481	0.95995	0.97574	0.62072	0.00157	0.00295	0.00158	0.00308
0	6	2	0	0	12	10573	299	1223	0.96998	0.57797	0.99441	0.95459	0.97543	0.60547	0.00171	0.00304	0.00172	0.00318
0	6	2	0	0	13	9051	248	1176	0.97070	0.56104	0.99398	0.94885	0.97657	0.59128	0.00183	0.00313	0.00184	0.00330
0	6	2	0	0	14	7627	196	1156	0.97219	0.54544	0.99352	0.94270	0.97854	0.57859	0.00196	0.00324	0.00197	0.00344
0	6	2	0	0	15	6275	145	1100	0.97467	0.53162	0.99302	0.93611	0.98153	0.56790	0.00208	0.00335	0.00209	0.00358
0	6	2	0	0	16	5030	103	1043	0.97715	0.51948	0.99237	0.92897	0.98467	0.55920	0.00223	0.00348	0.00224	0.00375
0	6	2	0	0	17	3884	80	998	0.97637	0.50720	0.99174	0.92129	0.98450	0.55053	0.00261	0.00366	0.00263	0.00398
0	6	2	0	0	18	2806	74	944	0.96829	0.49112	0.99111	0.91311	0.97698	0.53785	0.00363	0.00400	0.00366	0.00438
0	6	2	0	0	19	1788	25	908	0.98126	0.48191	0.99058	0.90450	0.99059	0.53279	0.00371	0.00432	0.00375	0.00478
0	6	2	0	1	1	8063	218	250	0.97254	0.97254	0.99855	0.99855	0.97395	0.97395	0.00183	0.00183	0.00184	0.00184
0	6	2	0	1	2	7595	548	247	0.92665	0.90121	0.99843	0.99698	0.92812	0.90394	0.00302	0.00339	0.00302	0.00340
0	6	2	0	1	3	6800	476	475	0.92747	0.83584	0.99829	0.99527	0.92905	0.83981	0.00320	0.00427	0.00321	0.00429
0	6	2	0	1	4	5849	340	444	0.93958	0.78533	0.99815	0.99343	0.94132	0.79053	0.00318	0.00481	0.00318	0.00484
0	6	2	0	1	5	5065	263	391	0.94599	0.74292	0.99800	0.99144	0.94789	0.74933	0.00324	0.00521	0.00325	0.00526
0	6	2	0	1	6	4411	237	397	0.94374	0.70112	0.99783	0.98929	0.94579	0.70871	0.00355	0.00558	0.00356	0.00564
0	6	2	0	1	7	3777	149	356	0.95860	0.67209	0.99763	0.98695	0.96087	0.68098	0.00332	0.00583	0.00333	0.00591
0	6	2	0	1	8	3272	125	311	0.95989	0.64514	0.99744	0.98443	0.96235	0.65534	0.00351	0.00608	0.00352	0.00617
0	6	2	0	1	9	2836	98	290	0.96358	0.62164	0.99721	0.98168	0.96628	0.63324	0.00361	0.00630	0.00362	0.00642
0	6	2	0	1	10	2448	74	277	0.96796	0.60172	0.99698	0.97872	0.97089	0.61481	0.00366	0.00651	0.00368	0.00665
0	6	2	0	1	11	2097	42	243	0.97874	0.58893	0.99671	0.97550	0.98197	0.60373	0.00325	0.00667	0.00326	0.00683
0	6	2	0	1	12	1812	54	240	0.96809	0.57014	0.99643	0.97201	0.97156	0.58655	0.00427	0.00693	0.00429	0.00713
0	6	2	0	1	13	1518	43	228	0.96937	0.55267	0.99608	0.96820	0.97319	0.57083	0.00460	0.00721	0.00462	0.00745
0	6	2	0	1	14	1247	38	208	0.96675	0.53430	0.99578	0.96411	0.97086	0.55419	0.00530	0.00756	0.00533	0.00784
0	6	2	0	1	15	1001	25	202	0.97222	0.51946	0.99542	0.95970	0.97669	0.54127	0.00548	0.00791	0.00550	0.00824
0	6	2	0	1	16	774	23	171	0.96659	0.50211	0.99497	0.95487	0.97148	0.52584	0.00685	0.00843	0.00688	0.00883
0	6	2	0	1	17	580	14	158	0.97206	0.48808	0.99457	0.94969	0.97736	0.51393	0.00736	0.00899	0.00740	0.00947
0	6	2	0	1	18	408	7	134	0.97947	0.47806	0.99416	0.94415	0.98522	0.50634	0.00768	0.00957	0.00772	0.01014
0	6	2	0	1	19	267	4	140	0.97970	0.46835	0.99360	0.93810	0.98601	0.49925	0.01005	0.01054	0.01011	0.01123
0	6	2	2	0	1	35614	1011	216	0.97153	0.97153	0.99746	0.99746	0.97400	0.97400	0.00088	0.00088	0.00088	0.00088
0	6	2	2	0	2	34387	2430	224	0.92910	0.90265	0.99727	0.99474	0.93164	0.90742	0.00139	0.00158	0.00139	0.00159
0	6	2	2	0	3	31733	2026	1503	0.93461	0.84362	0.99709	0.99184	0.93733	0.85056	0.00140	0.00194	0.00141	0.00196
0	6	2	2	0	4	28204	1617	1443	0.94116	0.79398	0.99688	0.98874	0.94411	0.80302	0.00142	0.00219	0.00142	0.00221
0	6	2	2	0	5	25144	1262	1476	0.94829	0.75293	0.99665	0.98543	0.95148	0.76406	0.00142	0.00236	0.00142	0.00239
0	6	2	2	0	6	22406	1030	1410	0.95254	0.71719	0.99640	0.98188	0.95598	0.73043	0.00144	0.00250	0.00145	0.00254
0	6	2	2	0	7	19966	888	1353	0.95396	0.68418	0.99614	0.97808	0.95767	0.69951	0.00151	0.00262	0.00151	0.00267
0	6	2	2	0	8	17725	697	1354	0.95912	0.65620	0.99584	0.97401	0.96312	0.67371	0.00152	0.00271	0.00152	0.00279
0	6	2	2	0	9	15674	532	1341	0.96454	0.63294	0.99552	0.96964	0.96888	0.65275	0.00151	0.00280	0.00152	0.00289
0	6	2	2	0	10	13801	397	1260	0.96986	0.61386	0.99517	0.96496	0.97457	0.63615	0.00149	0.00287	0.00150	0.00298
0	6	2	2	0	11	12144	338	1233	0.97068	0.59586	0.99481	0.95995	0.97574	0.62072	0.00157	0.00295	0.00158	0.00308
0	6	2	2	0	12	10573	299	1223	0.96998	0.57797	0.99441	0.95459	0.97543	0.60547	0.00171	0.00304	0.00172	0.00318
0	6	2	2	0	13	9051	248	1176	0.97070	0.56104	0.99398	0.94885	0.97657	0.59128	0.00183	0.00313	0.00184	0.00330
0	6	2	2	0	14	7627	196	1156	0.97219	0.54544	0.99352	0.94270	0.97854	0.57859	0.00196	0.00324	0.00197	0.00344
0	6	2	2	0	15	6275	145	1100	0.97467	0.53162	0.99302	0.93611	0.98153	0.56790	0.00208	0.00335	0.00209	0.00358
0	6	2	2	0	16	5030	103	1043	0.97715	0.51948	0.99237	0.92897	0.98467	0.55920	0.00223	0.00348	0.00224	0.00375
0	6	2	2	0	17	3884	80	998	0.97637	0.50720	0.99174	0.92129	0.98450	0.55053	0.00261	0.00366	0.00263	0.00398
0	6	2	2	0	18	2806	74	944	0.96829	0.49112	0.99111	0.91311	0.97698	0.53785	0.00363	0.00400	0.00366	0.00438
0	6	2	2	0	19	1788	25	908	0.98126	0.48191	0.99058	0.90450	0.99059	0.53279	0.00371	0.00432	0.00375	0.00478
0	6	2	2	1	1	8063	218	250	0.97254	0.97254	0.99855	0.99855	0.97395	0.97395	0.00183	0.00183	0.00184	0.00184
0	6	2	2	1	2	7595	548	247	0.92665	0.90121	0.99843	0.99698	0.92812	0.90394	0.00302	0.00339	0.00302	0.00340
0	6	2	2	1	3	6800	476	475	0.92747	0.83584	0.99829	0.99527	0.92905	0.83981	0.00320	0.00427	0.00321	0.00429
0	6	2	2	1	4	5849	340	444	0.93958	0.78533	0.99815	0.99343	0.94132	0.79053	0.00318	0.00481	0.00318	0.00484
0	6	2	2	1	5	5065	263	391	0.94599	0.74292	0.99800	0.99144	0.94789	0.74933	0.00324	0.00521	0.00325	0.00526
0	6	2	2	1	6	4411	237	397	0.94374	0.70112	0.99783	0.98929	0.94579	0.70871	0.00355	0.00558	0.00356	0.00564
0	6	2	2	1	7	3777	149	356	0.95860	0.67209	0.99763	0.98695	0.96087	0.68098	0.00332	0.00583	0.00333	0.00591
0	6	2	2	1	8	3272	125	311	0.95989	0.64514	0.99744	0.98443	0.96235	0.65534	0.00351	0.00608	0.00352	0.00617
0	6	2	2	1	9	2836	98	290	0.96358	0.62164	0.99721	0.98168	0.96628	0.63324	0.00361	0.00630	0.00362	0.00642
0	6	2	2	1	10	2448	74	277	0.96796	0.60172	0.99698	0.97872	0.97089	0.61481	0.00366	0.00651	0.00368	0.00665
0	6	2	2	1	11	2097	42	243	0.97874	0.58893	0.99671	0.97550	0.98197	0.60373	0.00325	0.00667	0.00326	0.00683
0	6	2	2	1	12	1812	54	240	0.96809	0.57014	0.99643	0.97201	0.97156	0.58655	0.00427	0.00693	0.00429	0.00713
0	6	2	2	1	13	1518	43	228	0.96937	0.55267	0.99608	0.96820	0.97319	0.57083	0.00460	0.00721	0.00462	0.00745
0	6	2	2	1	14	1247	38	208	0.96675	0.53430	0.99578	0.96411	0.97086	0.55419	0.00530	0.00756	0.00533	0.00784
0	6	2	2	1	15	1001	25	202	0.97222	0.51946	0.99542	0.95970	0.97669	0.54127	0.00548	0.00791	0.00550	0.00824
0	6	2	2	1	16	774	23	171	0.96659	0.50211	0.99497	0.95487	0.97148	0.52584	0.00685	0.00843	0.00688	0.00883
0	6	2	2	1	17	580	14	158	0.97206	0.48808	0.99457	0.94969	0.97736	0.51393	0.00736	0.00899	0.00740	0.00947
0	6	2	2	1	18	408	7	134	0.97947	0.47806	0.99416	0.94415	0.98522	0.50634	0.00768	0.00957	0.00772	0.01014
0	6	2	2	1	19	267	4	140	0.97970	0.46835	0.99360	0.93810	0.98601	0.49925	0.01005	0.01054	0.01011	0.01123
0	6	3	0	0	1	10829	2518	71	0.76671	0.76671	0.99725	0.99725	0.76882	0.76882	0.00407	0.00407	0.00408	0.00408
0	6	3	0	0	2	8240	1677	66	0.79566	0.61004	0.99719	0.99445	0.79791	0.61345	0.00445	0.00470	0.00446	0.00473
0	6	3	0	0	3	6497	1346	421	0.78589	0.47943	0.99704	0.99151	0.78822	0.48353	0.00517	0.00486	0.00519	0.00490
0	6	3	0	0	4	4730	937	361	0.79404	0.38069	0.99687	0.98841	0.79653	0.38515	0.00600	0.00481	0.00601	0.00487
0	6	3	0	0	5	3432	584	284	0.82249	0.31311	0.99667	0.98511	0.82524	0.31784	0.00666	0.00470	0.00668	0.00477
0	6	3	0	0	6	2564	384	230	0.84320	0.26402	0.99646	0.98162	0.84620	0.26896	0.00735	0.00458	0.00737	0.00467
0	6	3	0	0	7	1950	247	181	0.86717	0.22895	0.99620	0.97789	0.87048	0.23412	0.00787	0.00448	0.00790	0.00459
0	6	3	0	0	8	1522	170	176	0.88145	0.20180	0.99594	0.97392	0.88504	0.20721	0.00854	0.00441	0.00857	0.00453
0	6	3	0	0	9	1176	129	117	0.88456	0.17851	0.99566	0.96969	0.88842	0.18409	0.00956	0.00435	0.00960	0.00449
0	6	3	0	0	10	930	83	116	0.90482	0.16152	0.99528	0.96511	0.90911	0.16736	0.00994	0.00432	0.00999	0.00447
0	6	3	0	0	11	731	53	85	0.92302	0.14908	0.99498	0.96027	0.92768	0.15525	0.01016	0.00431	0.01021	0.00449
0	6	3	0	0	12	593	37	90	0.93248	0.13902	0.99456	0.95504	0.93758	0.14556	0.01072	0.00433	0.01078	0.00453
0	6	3	0	0	13	466	29	79	0.93200	0.12957	0.99409	0.94940	0.93755	0.13647	0.01219	0.00437	0.01226	0.00461
0	6	3	0	0	14	358	27	65	0.91705	0.11882	0.99357	0.94329	0.92299	0.12596	0.01529	0.00447	0.01539	0.00474
0	6	3	0	0	15	266	17	60	0.92797	0.11026	0.99301	0.93670	0.93450	0.11771	0.01683	0.00461	0.01695	0.00492
0	6	3	0	0	16	189	8	38	0.95294	0.10507	0.99239	0.92957	0.96025	0.11303	0.01624	0.00474	0.01637	0.00510
0	6	3	0	0	17	143	7	39	0.94332	0.09912	0.99181	0.92196	0.95111	0.10751	0.02081	0.00498	0.02098	0.00540
0	6	3	0	0	18	97	4	33	0.95031	0.09419	0.99093	0.91360	0.95901	0.10310	0.02422	0.00531	0.02444	0.00581
0	6	3	0	0	19	60	2	30	0.95556	0.09000	0.98935	0.90386	0.96584	0.09958	0.03072	0.00584	0.03105	0.00646
0	6	3	0	1	1	2028	413	46	0.79401	0.79401	0.99854	0.99854	0.79518	0.79518	0.00903	0.00903	0.00905	0.00905
